NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,EstadoCivil_Divorciado,EstadoCivil_Separado Judicialmente,EstadoCivil_Solteiro,EstadoCivil_União de Fato,EstadoCivil_Viúvo,Curso_Design de Animação e Multimédia,Curso_Design de Comunicação,Curso_Enfermagem,Curso_Enfermagem Veterinária,Curso_Engenharia Informática,Curso_Ensino Básico,Curso_Equincultura,Curso_Gestão,Curso_Gestão (presencial noturno),Curso_Gestão de Publicidade e Marketing,Curso_Higiene Oral,Curso_Jornalismo e Comunicação,Curso_Serviço Social,Curso_Serviço Social (prestação nocturna),Curso_Tecnologias de Produção de Biocombustíveis,Curso_Turismo,Nacionalidade_Angolano,Nacionalidade_Brasileiro,Nacionalidade_Cabo-verdiano,Nacionalidade_Colombiano,Nacionalidade_Espanhol,Nacionalidade_Guineense,Nacionalidade_Holandês,Nacionalidade_Inglês,Nacionalidade_Italiano,Nacionalidade_Lituano,Nacionalidade_Mexicano,Nacionalidade_Moldávia (República da),Nacionalidade_Moçambicano,Nacionalidade_Português,Nacionalidade_Romeno,Nacionalidade_Russo,Nacionalidade_Santomense,Nacionalidade_Ucraniano,Genero_Masculino,QualificacaoAgrupada_Outros
133.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,10.0,6.0,1.16667e+16,0.0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
113.6,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,1.38571e+16,0.0,0.0,7.0,7.0,7.0,1.42857e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
122.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
119.6,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,13.0,0.0,0.0,6.0,8.0,4.0,11.6,0.0,10.8,1.4,1.74,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
119.1,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,4.0,11.0,0.0,0.0,6.0,9.0,4.0,10.75,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,12.0,5.0,12.5,0.0,0.0,6.0,10.0,5.0,14.6,0.0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
117.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
145.3,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.36667e+16,0.0,0.0,6.0,9.0,6.0,1.23333e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
136.3,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,1.39714e+16,0.0,0.0,8.0,8.0,7.0,1.39714e+16,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
118.8,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,1.36771e+16,0.0,0.0,8.0,9.0,8.0,1.45333e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
128.8,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,1.33917e+16,0.0,0.0,8.0,8.0,8.0,124875.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
130.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,6.0,1.18571e+16,0.0,0.0,6.0,9.0,5.0,11.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
112.8,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,1.41667e+16,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.8,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,7.0,1.35071e+16,0.0,0.0,8.0,12.0,8.0,13.05,0.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
141.0,0.0,0.0,1.0,0.0,0.0,10.0,15.0,15.0,11.0,1.14545e+16,0.0,9.0,13.0,16.0,11.0,1.15455e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
150.9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,15.0,0.0,0.0,6.0,8.0,5.0,1.51667e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
146.5,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,1.26667e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.5,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,14.15,0.0,0.0,7.0,7.0,6.0,14.15,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.21667e+16,0.0,0.0,6.0,6.0,6.0,1.38333e+16,0.0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
145.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,14.5,0.0,0.0,5.0,5.0,5.0,13.6,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
133.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,11.0,9.0,12.8,0.0,2.0,7.0,9.0,7.0,1.14286e+16,0.0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
163.3,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,6.0,14.5,0.0,0.0,6.0,11.0,4.0,13.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
121.6,0.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
162.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,15.0,0.0,0.0,6.0,8.0,6.0,15625.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,5.0,14.2,0.0,0.0,5.0,10.0,5.0,12.2,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,3.0,1.36667e+16,0.0,3.0,8.0,8.0,3.0,1.13333e+16,4.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
136.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
155.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,5.0,13.8,0.0,0.0,6.0,13.0,4.0,14.0,0.0,12.7,3.7,-1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120.1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,1.23333e+16,0.0,0.0,6.0,7.0,6.0,1.18333e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
132.9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,4.0,13.25,0.0,0.0,6.0,13.0,5.0,11.8,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
125.2,0.0,0.0,1.0,1.0,0.0,15.0,16.0,18.0,16.0,13.0,0.0,11.0,13.0,15.0,13.0,1.32667e+16,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
98.1,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,1.28357e+16,0.0,0.0,8.0,8.0,8.0,1423125.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
115.1,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.45714e+16,0.0,0.0,6.0,7.0,6.0,1.23333e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
125.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,15.66,0.0,7.0,10.0,11.0,9.0,1.50111e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
110.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,6.0,1.14286e+16,0.0,0.0,6.0,11.0,5.0,11.2,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134.9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.36667e+16,0.0,0.0,6.0,7.0,6.0,1.21667e+16,1.0,16.2,0.3,-0.92,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
111.7,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,10.0,4.0,12.6,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
137.3,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,10.8,0.0,0.0,5.0,9.0,4.0,11.5,0.0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
123.8,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,1.33143e+16,0.0,0.0,8.0,8.0,7.0,1.33143e+16,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
110.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
107.1,0.0,0.0,1.0,1.0,0.0,0.0,7.0,8.0,7.0,1.21429e+16,0.0,0.0,7.0,9.0,6.0,1.36667e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
115.0,0.0,1.0,1.0,0.0,0.0,8.0,12.0,13.0,12.0,1.45385e+16,0.0,4.0,12.0,14.0,12.0,1.44615e+16,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
122.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,13.5,2.0,0.0,5.0,10.0,4.0,14.25,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,5.0,12.16,0.0,0.0,6.0,7.0,5.0,11.34,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162.3,0.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0,5.0,1.63333e+16,0.0,0.0,5.0,5.0,5.0,15.4,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
113.5,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,1.36667e+16,0.0,0.0,6.0,6.0,6.0,1.41667e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
119.1,0.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130.0,0.0,0.0,1.0,0.0,0.0,10.0,12.0,12.0,9.0,1.24444e+16,3.0,4.0,7.0,8.0,6.0,12.0,0.0,9.4,-0.8,-3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
96.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
152.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,15.2,0.0,0.0,5.0,6.0,5.0,1.41667e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
161.9,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,4.0,13.75,0.0,0.0,5.0,8.0,5.0,1.48571e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
138.8,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,1.27667e+16,0.0,0.0,7.0,7.0,6.0,1.27667e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
138.7,0.0,0.0,1.0,1.0,0.0,0.0,7.0,10.0,7.0,1.5115e+16,0.0,0.0,8.0,10.0,8.0,15092.0,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,1.0,0.0,0.0,17.0,18.0,18.0,18.0,1411110000000000.0,0.0,11.0,13.0,13.0,13.0,1423080000000000.0,0.0,15.5,2.8,-4.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
100.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
115.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
110.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.51667e+16,0.0,0.0,6.0,6.0,2.0,15.5,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135.8,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,1.06667e+16,1.0,0.0,5.0,5.0,1.0,14.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120.0,0.0,0.0,1.0,0.0,0.0,10.0,16.0,24.0,13.0,1.38462e+16,0.0,7.0,11.0,15.0,9.0,1.25556e+16,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
103.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
95.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
136.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,6.0,1.29167e+16,0.0,0.0,7.0,7.0,6.0,1.29167e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129.8,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,1.03333e+16,0.0,0.0,5.0,11.0,2.0,10.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135.9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.48571e+16,0.0,0.0,6.0,6.0,6.0,1.46667e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
136.7,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,1.39957e+16,0.0,0.0,8.0,9.0,8.0,1.49556e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
117.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
113.8,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,1.13333e+16,0.0,0.0,5.0,8.0,5.0,12.2,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
118.6,0.0,0.0,1.0,0.0,0.0,9.0,11.0,14.0,10.0,12.4,0.0,6.0,10.0,13.0,10.0,11.8,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
120.0,0.0,0.0,1.0,0.0,0.0,14.0,18.0,21.0,18.0,1.14211e+16,0.0,10.0,13.0,16.0,13.0,1.10769e+16,1.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
96.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,3.0,1.06667e+16,0.0,0.0,5.0,9.0,0.0,0.0,3.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
114.6,0.0,0.0,1.0,0.0,0.0,0.0,6.0,13.0,2.0,12.0,0.0,0.0,6.0,12.0,1.0,13.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120.5,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
123.5,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,14.75,0.0,0.0,8.0,8.0,8.0,14.75,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
141.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,5.0,1.23333e+16,0.0,0.0,6.0,6.0,6.0,13.0,0.0,13.9,-0.3,0.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
